,prm,res
6936,"[-0.32, 0.307, -0.17399999999999902, -0.267, -0.8, 4479.0, 1912.0, 2.12, 3.08, 0.5859999999999991]",83.5438303086606
6937,"[-0.325, 0.307, -0.187, -0.271, -0.8, 4484.0, 1913.0, 2.14, 3.08, 0.5859999999999991]",80.41583992386583
6938,"[-0.323, 0.307, -0.17699999999999902, -0.27, -0.8, 4481.0, 1915.0, 2.129999999999999, 3.08, 0.5859999999999991]",80.92125151386607
6939,"[-0.324, 0.307, -0.17299999999999902, -0.268, -0.8, 4480.0, 1913.0, 2.14, 3.069999999999999, 0.5859999999999991]",81.91752694841628
6940,"[-0.325, 0.307, -0.17899999999999902, -0.261, -0.8, 4480.0, 1912.0, 2.129999999999999, 3.08, 0.5859999999999991]",81.12466362319792
6941,"[-0.325, 0.307, -0.17499999999999902, -0.27, -0.8, 4481.0, 1912.0, 2.14, 3.08, 0.5859999999999991]",80.49116795464911
6942,"[-0.324, 0.307, -0.17299999999999902, -0.27, -0.8, 4514.0, 1913.0, 2.12, 3.08, 0.5859999999999991]",82.14023527599122
6943,"[-0.324, 0.307, -0.171, -0.268, -0.8, 4481.0, 1705.0, 2.129999999999999, 3.08, 0.5859999999999991]",166.00982594266915
6944,"[-0.325, 0.307, -0.171, -0.269, -0.8, 4481.0, 1912.0, 2.129999999999999, 3.04, 0.5859999999999991]",118.47169994572832
6945,"[-0.32, 0.307, -0.17299999999999902, -0.247, -0.8, 4481.0, 1912.0, 2.129999999999999, 3.069999999999999, 0.5859999999999991]",83.66248659733948
6946,"[-0.324, 0.307, -0.168, -0.203, -0.8, 4481.0, 1910.0, 2.149999999999999, 3.069999999999999, 0.5859999999999991]",92.47024317235174
6947,"[-0.319, 0.307, -0.182, -0.268, -0.8, 4481.0, 1912.0, 2.129999999999999, 3.08, 0.5859999999999991]",80.8084105172353
6948,"[-0.325, 0.307, -0.17899999999999902, -0.27, -0.8, 4481.0, 1913.0, 2.129999999999999, 3.069999999999999, 0.5899999999999991]",632.762546778022
6949,"[-0.323, 0.307, -0.17299999999999902, -0.27, -0.8, 4485.0, 1898.0, 2.319999999999999, 3.08, 0.5859999999999991]",365.9265331824567
6950,"[-0.325, 0.307, 0.025999999999999003, -0.27, -0.8, 4484.0, 1911.0, 2.129999999999999, 3.069999999999999, 0.5859999999999991]",113.77491181672956
6951,"[-0.323, 0.307, -0.19, -0.268, -0.8, 4480.0, 1910.0, 2.12, 3.08, 0.5859999999999991]",83.03108585210198
6952,"[-0.322, 0.307, -0.194, -0.267, -0.8, 4481.0, 1912.0, 2.129999999999999, 3.08, 0.5859999999999991]",80.68146532392656
6953,"[-0.324, 0.307, -0.17399999999999902, -0.268, -0.8, 4481.0, 1912.0, 2.129999999999999, 3.08, 0.5859999999999991]",81.09290829256865
6954,"[-0.323, 0.307, -0.19, -0.269, -0.8, 4481.0, 1863.0, 2.14, 3.08, 0.5859999999999991]",82.40272178132977
6955,"[-0.322, 0.307, -0.17699999999999902, -0.268, -0.8, 4481.0, 1902.0, 2.129999999999999, 3.08, 0.5859999999999991]",81.4303992444633
6956,"[-0.323, 0.307, -0.182, -0.27, -0.8, 4481.0, 1912.0, 2.129999999999999, 3.08, 0.5859999999999991]",80.86964639406584
6957,"[-0.324, 0.307, -0.17299999999999902, -0.269, -0.8, 4483.0, 1912.0, 2.129999999999999, 3.069999999999999, 0.5859999999999991]",84.03943844681324
6958,"[-0.322, 0.307, -0.184, -0.267, -0.8, 4481.0, 1912.0, 2.04, 3.08, 0.5859999999999991]",165.63839527524422
6959,"[-0.324, 0.307, -0.17499999999999902, -0.271, -0.8, 4491.0, 1913.0, 2.129999999999999, 3.08, 0.5859999999999991]",80.63877402760541
6960,"[-0.324, 0.307, -0.17599999999999902, -0.263, -0.8, 4480.0, 1912.0, 2.129999999999999, 3.08, 0.5859999999999991]",81.12402904723878
6961,"[-0.323, 0.307, -0.17199999999999901, -0.267, -0.8, 4481.0, 1897.0, 2.129999999999999, 3.08, 0.5859999999999991]",82.0137834856622
6962,"[-0.325, 0.307, -0.171, -0.263, -0.8, 4480.0, 1912.0, 2.129999999999999, 3.049999999999999, 0.5859999999999991]",102.40937745050239
6963,"[-0.324, 0.307, -0.17299999999999902, -0.269, -0.8, 4483.0, 1912.0, 2.149999999999999, 3.069999999999999, 0.5859999999999991]",80.98412611049048
6964,"[-0.341, 0.307, -0.17399999999999902, -0.268, -0.8, 4485.0, 1895.0, 2.129999999999999, 3.08, 0.5859999999999991]",81.92484009630385
6965,"[-0.324, 0.307, -0.169, -0.215, -0.8, 4480.0, 1912.0, 2.14, 3.069999999999999, 0.5859999999999991]",86.90898205960725
6966,"[-0.325, 0.307, -0.17399999999999902, -0.268, -0.8, 4485.0, 1912.0, 2.129999999999999, 3.08, 0.5859999999999991]",80.90046299925221
6967,"[-0.317, 0.307, -0.17599999999999902, -0.268, -0.8, 4481.0, 1903.0, 2.129999999999999, 3.08, 0.5859999999999991]",81.38339360933153
6968,"[-0.325, 0.307, -0.17899999999999902, -0.271, -0.8, 4481.0, 1913.0, 2.129999999999999, 3.06, 0.5859999999999991]",91.40640201708824
6969,"[-0.323, 0.307, -0.17599999999999902, -0.268, -0.8, 4481.0, 1912.0, 2.129999999999999, 3.069999999999999, 0.5859999999999991]",84.16880118470692
6970,"[-0.318, 0.307, -0.17699999999999902, -0.268, -0.8, 4483.0, 1913.0, 2.129999999999999, 3.08, 0.5859999999999991]",80.78604331885913
6971,"[-0.325, 0.307, -0.17599999999999902, -0.269, -0.8, 4482.0, 1910.0, 2.129999999999999, 3.2, 0.5859999999999991]",350.6503421571767
6972,"[-0.324, 0.307, -0.17499999999999902, -0.221, -0.8, 4481.0, 1912.0, 2.14, 3.069999999999999, 0.5859999999999991]",85.97881213808255
6973,"[-0.323, 0.307, -0.17299999999999902, -0.269, -0.8, 4481.0, 1912.0, 2.129999999999999, 3.08, 0.5919999999999991]",1495.6475200146244
6974,"[-0.31, 0.307, -0.17299999999999902, -0.268, -0.8, 4477.0, 1912.0, 2.12, 3.08, 0.5859999999999991]",83.92521251751454
6975,"[-0.153, 0.307, -0.17699999999999902, -0.265, -0.8, 4481.0, 1909.0, 2.129999999999999, 3.08, 0.5859999999999991]",88.30734669519333
6976,"[-0.323, 0.307, -0.17199999999999901, -0.268, -0.8, 4481.0, 1913.0, 2.129999999999999, 3.31, 0.5859999999999991]",1086.7786853211965
6977,"[-0.325, 0.307, -0.17699999999999902, -0.269, -0.8, 4486.0, 1913.0, 2.129999999999999, 3.37, 0.5859999999999991]",1696.4901062614929
6978,"[-0.323, 0.307, -0.17699999999999902, -0.27, -0.8, 4481.0, 1914.0, 2.129999999999999, 3.33, 0.5859999999999991]",1270.190497776923
6979,"[-0.317, 0.307, -0.17499999999999902, -0.268, -0.8, 4481.0, 1916.0, 2.129999999999999, 3.08, 0.5859999999999991]",80.87305760618082
6980,"[-0.325, 0.307, -0.171, -0.269, -0.8, 4481.0, 1913.0, 2.129999999999999, 3.439999999999999, 0.5859999999999991]",2533.1129388627523
6981,"[-0.324, 0.307, -0.17599999999999902, -0.269, -0.8, 4481.0, 1912.0, 2.129999999999999, 3.08, 0.5899999999999991]",699.6501101966638
6982,"[-0.325, 0.307, -0.17899999999999902, -0.269, -0.8, 4481.0, 1913.0, 2.129999999999999, 3.029999999999999, 0.5859999999999991]",136.5719836678053
6983,"[-0.376, 0.307, -0.17299999999999902, -0.268, -0.8, 4481.0, 1912.0, 2.129999999999999, 3.08, 0.5859999999999991]",82.71632951764978
6984,"[-0.325, 0.307, -0.17499999999999902, -0.269, -0.8, 4481.0, 1913.0, 2.129999999999999, 3.069999999999999, 0.5859999999999991]",84.22749754091556
6985,"[-0.325, 0.307, -0.17499999999999902, -0.269, -0.8, 4481.0, 1912.0, 2.129999999999999, 3.069999999999999, 0.5859999999999991]",84.31347442877752
6986,"[-0.323, 0.307, -0.17699999999999902, -0.271, -0.8, 4481.0, 1914.0, 2.129999999999999, 3.08, 0.5859999999999991]",80.9490576661172
6987,"[-0.324, 0.307, -0.17299999999999902, -0.269, -0.8, 4481.0, 1916.0, 2.129999999999999, 3.08, 0.5859999999999991]",81.01661250064406
6988,"[-0.324, 0.307, -0.18099999999999902, -0.27, -0.8, 4481.0, 1912.0, 2.129999999999999, 3.08, 0.5859999999999991]",80.91069182187856
6989,"[-0.323, 0.307, -0.17399999999999902, -0.268, -0.8, 4480.0, 1912.0, 2.12, 3.08, 0.5859999999999991]",83.51591675424851
6990,"[-0.315, 0.307, -0.182, -0.27, -0.8, 4481.0, 1912.0, 2.129999999999999, 3.08, 0.5859999999999991]",80.75981422329856
6991,"[-0.325, 0.307, -0.17799999999999902, -0.271, -0.8, 4481.0, 1912.0, 2.14, 3.08, 0.5849999999999991]",126.12964944996627
6992,"[-0.319, 0.307, -0.17399999999999902, -0.268, -0.8, 4481.0, 1901.0, 2.129999999999999, 3.08, 0.5859999999999991]",81.6259559932142
6993,"[-0.319, 0.307, -0.171, -0.109, -0.8, 4481.0, 1705.0, 2.129999999999999, 3.08, 0.5859999999999991]",105.05557804018092
6994,"[-0.324, 0.307, -0.169, -0.20599999999999902, -0.8, 4480.0, 1910.0, 2.14, 3.069999999999999, 0.5859999999999991]",88.47862242571888
6995,"[-0.322, 0.307, -0.18099999999999902, -0.269, -0.8, 4483.0, 1912.0, 2.129999999999999, 3.08, 0.5859999999999991]",80.76951616987834
6996,"[-0.323, 0.307, -0.17599999999999902, -0.267, -0.8, 4479.0, 1912.0, 2.12, 3.08, 0.5859999999999991]",83.48578023515539
6997,"[-0.323, 0.307, -0.17399999999999902, -0.269, -0.8, 4482.0, 1912.0, 2.14, 3.069999999999999, 0.5859999999999991]",81.66844031788533
6998,"[-0.325, 0.307, -0.17599999999999902, -0.246, -0.8, 4481.0, 1913.0, 2.129999999999999, 3.08, 0.5859999999999991]",82.0154308501359
6999,"[-0.318, 0.307, -0.17699999999999902, -0.263, -0.8, 4483.0, 1913.0, 2.16, 3.08, 0.5859999999999991]",86.49301416566787
7000,"[-0.341, 0.307, -0.17799999999999902, -0.267, -0.8, 4479.0, 1912.0, 2.12, 3.08, 0.5859999999999991]",83.76141760588501
7001,"[-0.325, 0.307, -0.17499999999999902, -0.269, -0.8, 4481.0, 1912.0, 2.129999999999999, 3.08, 0.5859999999999991]",81.08330048242475
7002,"[-0.325, 0.307, -0.17599999999999902, -0.275, -0.8, 4484.0, 1915.0, 2.14, 3.069999999999999, 0.5859999999999991]",81.3526541142035
7003,"[-0.318, 0.307, -0.17699999999999902, -0.268, -0.8, 4481.0, 1915.0, 2.129999999999999, 3.08, 0.5859999999999991]",80.85572055136733
7004,"[-0.324, 0.307, -0.17499999999999902, -0.268, -0.8, 4482.0, 1912.0, 2.129999999999999, 3.069999999999999, 0.5859999999999991]",84.05527139296932
7005,"[-0.324, 0.307, -0.17399999999999902, -0.268, -0.8, 4483.0, 1913.0, 2.129999999999999, 3.08, 0.5859999999999991]",80.9539549415852
7006,"[-0.325, 0.307, -0.188, -0.27, -0.8, 4483.0, 1912.0, 2.14, 3.069999999999999, 0.5849999999999991]",141.34629776678474
7007,"[-0.321, 0.307, -0.17499999999999902, -0.269, -0.8, 4482.0, 1906.0, 2.129999999999999, 3.069999999999999, 0.5859999999999991]",84.6656369126256
7008,"[-0.323, 0.307, -0.187, -0.271, -0.8, 4484.0, 1913.0, 2.14, 3.08, 0.5859999999999991]",80.37088317005657
7009,"[-0.324, 0.307, -0.17699999999999902, -0.27, -0.8, 4481.0, 1914.0, 2.129999999999999, 3.08, 0.5859999999999991]",80.96074216883873
7010,"[-0.325, 0.307, -0.184, -0.27, -0.8, 4482.0, 1913.0, 2.129999999999999, 3.069999999999999, 0.5859999999999991]",83.74462643091023
7011,"[-0.324, 0.307, -0.17399999999999902, -0.268, -0.8, 4481.0, 1912.0, 2.109999999999999, 3.08, 0.5859999999999991]",87.53330308370018
7012,"[-0.324, 0.307, -0.17599999999999902, -0.269, -0.8, 4481.0, 1912.0, 2.129999999999999, 3.08, 0.5859999999999991]",81.03986248563766
7013,"[-0.324, 0.307, -0.17499999999999902, -0.274, -0.8, 4483.0, 1913.0, 2.129999999999999, 2.16, 0.5859999999999991]",18346.185527230915
7014,"[-0.323, 0.307, -0.182, -0.27, -0.8, 4481.0, 1912.0, 2.12, 3.08, 0.5859999999999991]",83.18179229125353
7015,"[-0.319, 0.307, -0.18099999999999902, -0.269, -0.8, 4481.0, 1912.0, 2.129999999999999, 3.08, 0.5859999999999991]",80.83257684875055
7016,"[-0.323, 0.307, -0.17599999999999902, -0.269, -0.8, 4483.0, 1912.0, 2.129999999999999, 3.069999999999999, 0.5859999999999991]",83.88434951142784
7017,"[-0.325, 0.307, -0.17899999999999902, -0.271, -0.8, 4481.0, 1985.0, 2.129999999999999, 3.029999999999999, 0.5859999999999991]",124.32249265781445
7018,"[-0.324, 0.307, -0.17399999999999902, -0.271, -0.8, 4483.0, 1912.0, 2.14, 3.069999999999999, 0.5859999999999991]",81.57896718966947
7019,"[-0.324, 0.307, -0.17799999999999902, -0.274, -0.8, 4481.0, 1913.0, 2.129999999999999, 3.06, 0.5859999999999991]",91.86855123025661
7020,"[-0.324, 0.307, -0.17299999999999902, -0.281, -0.8, 4480.0, 1913.0, 2.14, 3.069999999999999, 0.5859999999999991]",82.29352800104421
7021,"[-0.325, 0.307, -0.17699999999999902, -0.27, -0.8, 4481.0, 1912.0, 2.08, 3.069999999999999, 0.5859999999999991]",124.55471001782321
7022,"[-0.32, 0.307, -0.17499999999999902, -0.268, -0.8, 4481.0, 1914.0, 2.129999999999999, 3.189999999999999, 0.5859999999999991]",308.31450257371847
7023,"[-0.28699999999999903, 0.307, -0.17599999999999902, -0.268, -0.8, 4479.0, 1912.0, 2.12, 3.08, 0.5859999999999991]",83.52797431270676
7024,"[-0.323, 0.307, -0.17799999999999902, -0.27, -0.8, 4481.0, 1912.0, 2.129999999999999, 3.08, 0.5859999999999991]",80.97503122598177
7025,"[-0.333, 0.307, -0.17499999999999902, -0.268, -0.8, 4482.0, 1906.0, 2.129999999999999, 3.069999999999999, 0.5859999999999991]",84.74956907321678
7026,"[-0.341, 0.307, -0.17399999999999902, -0.268, -0.8, 4485.0, 1895.0, 2.129999999999999, 3.08, 0.5849999999999991]",141.13194194265037
7027,"[-0.323, 0.307, -0.17499999999999902, -0.268, -0.8, 4481.0, 1912.0, 2.129999999999999, 3.08, 0.5859999999999991]",81.0499019047759
7028,"[-0.324, 0.307, -0.17599999999999902, -0.273, -0.8, 4487.0, 1913.0, 2.129999999999999, 3.08, 0.5859999999999991]",80.70884738290142
7029,"[-0.323, 0.307, -0.19, -0.268, -0.8, 4480.0, 1927.0, 2.12, 3.08, 0.5859999999999991]",82.35511606482501
7030,"[-0.324, 0.307, -0.17499999999999902, -0.231, -0.8, 4480.0, 1912.0, 2.14, 3.069999999999999, 0.5859999999999991]",84.3695193837957
7031,"[-0.324, 0.307, -0.17799999999999902, -0.274, -0.8, 4482.0, 1914.0, 2.129999999999999, 3.069999999999999, 0.5859999999999991]",84.1577211815197
7032,"[-0.324, 0.307, -0.17299999999999902, -0.268, -0.8, 4474.0, 1913.0, 2.14, 3.069999999999999, 0.5859999999999991]",82.74244485160479
7033,"[-0.324, 0.307, 0.198, -0.264, -0.8, 4480.0, 1912.0, 2.129999999999999, 3.04, 0.5859999999999991]",224.7913444499528
7034,"[-0.324, 0.307, -0.17499999999999902, -0.265, -0.8, 4480.0, 1912.0, 2.129999999999999, 3.08, 0.5859999999999991]",81.12808755850932
7035,"[-0.324, 0.307, -0.17599999999999902, -0.269, -0.8, 4481.0, 1912.0, 2.109999999999999, 3.08, 0.5859999999999991]",87.54696428565246
7036,"[-0.325, 0.307, -0.18099999999999902, -0.271, -0.8, 4482.0, 1912.0, 2.129999999999999, 3.069999999999999, 0.5859999999999991]",84.00024833725472
7037,"[-0.324, 0.307, -0.188, -0.27, -0.8, 4483.0, 1912.0, 2.14, 3.069999999999999, 0.5849999999999991]",141.3475851529972
7038,"[-0.325, 0.307, -0.187, -0.271, -0.8, 4484.0, 1913.0, 2.14, 3.049999999999999, 0.5859999999999991]",94.61758539429555
7039,"[-0.324, 0.307, -0.17699999999999902, -0.272, -0.8, 4484.0, 1913.0, 2.129999999999999, 3.08, 0.5859999999999991]",80.82321456395498
7040,"[-0.324, 0.307, -0.17399999999999902, -0.268, -0.8, 4483.0, 1913.0, 1.45, 3.08, 0.5859999999999991]",4579.178671152755
7041,"[-0.323, 0.307, -0.17599999999999902, -0.269, -0.8, 4482.0, 1912.0, 2.129999999999999, 3.069999999999999, 0.5859999999999991]",84.05725310873491
7042,"[-0.321, 0.307, -0.17699999999999902, -0.269, -0.8, 4481.0, 1912.0, 2.129999999999999, 3.08, 0.5859999999999991]",80.96973430397348
7043,"[-0.323, 0.307, -0.17699999999999902, -0.258, -0.8, 4481.0, 1914.0, 2.129999999999999, 3.08, 0.5859999999999991]",81.20199399664848
7044,"[-0.319, 0.307, -0.182, -0.27, -0.8, 4481.0, 1912.0, 2.129999999999999, 3.08, 0.5859999999999991]",80.80942900127192
7045,"[-0.323, 0.307, -0.17899999999999902, -0.27, -0.8, 4481.0, 1912.0, 2.129999999999999, 3.08, 0.5849999999999991]",136.9363341851172
7046,"[-0.323, 0.307, -0.17699999999999902, -0.271, -0.8, 4481.0, 1914.0, 2.109999999999999, 3.08, 0.5859999999999991]",87.45666541830843
7047,"[-0.323, 0.307, -0.17899999999999902, -0.27, -0.8, 4483.0, 1912.0, 2.129999999999999, 3.069999999999999, 0.5859999999999991]",83.81457288026562
7048,"[-0.324, 0.307, -0.17499999999999902, -0.269, -0.8, 4481.0, 1913.0, 2.129999999999999, 3.08, 0.5859999999999991]",81.03850329499116
7049,"[-0.322, 0.307, -0.18099999999999902, -0.269, -0.8, 4483.0, 1893.0, 2.129999999999999, 3.08, 0.5859999999999991]",81.75701843818122
7050,"[-0.324, 0.307, -0.17399999999999902, -0.268, -0.8, 4488.0, 1912.0, 2.129999999999999, 3.069999999999999, 0.5859999999999991]",83.15313261329273
7051,"[-0.324, 0.307, -0.17599999999999902, -0.271, -0.8, 4495.0, 1913.0, 2.129999999999999, 3.08, 0.5859999999999991]",80.61356716063436
7052,"[-0.319, 0.307, -0.18099999999999902, -0.269, -0.8, 4481.0, 1912.0, 2.129999999999999, 3.08, 0.5869999999999991]",110.78966952895222
7053,"[-0.325, 0.307, -0.17699999999999902, -0.27, -0.8, 4481.0, 1912.0, 2.129999999999999, 3.08, 0.5859999999999991]",81.03293673046782
7054,"[-0.324, 0.307, -0.17499999999999902, -0.268, -0.8, 4480.0, 1912.0, 2.109999999999999, 3.08, 0.5859999999999991]",87.66255155726171
7055,"[-0.323, 0.307, -0.17799999999999902, -0.274, -0.8, 4231.0, 1914.0, 2.129999999999999, 3.069999999999999, 0.5859999999999991]",301.145558759505
7056,"[-0.322, 0.307, -0.17799999999999902, -0.271, -0.8, 4481.0, 1913.0, 2.129999999999999, 3.1, 0.5859999999999991]",86.41777356295539
7057,"[-0.323, 0.307, -0.18099999999999902, -0.27, -0.8, 4481.0, 1912.0, 2.12, 3.08, 0.5859999999999991]",83.22207338186132
7058,"[-0.322, 0.307, -0.18099999999999902, -0.269, -0.8, 4481.0, 1906.0, 2.129999999999999, 3.08, 0.5859999999999991]",81.08323653058319
7059,"[-0.324, 0.307, -0.17699999999999902, -0.271, -0.8, 4482.0, 1913.0, 2.129999999999999, 3.08, 0.5859999999999991]",80.93149051656336
7060,"[-0.325, 0.307, -0.17899999999999902, -0.27, -0.8, 4481.0, 1907.0, 2.129999999999999, 3.069999999999999, 0.5969999999999991]",4622.384910129323
7061,"[-0.324, 0.307, -0.17399999999999902, -0.268, -0.8, 4481.0, 1932.0, 2.109999999999999, 3.08, 0.5859999999999991]",85.40239551568784
7062,"[-0.324, 0.307, -0.17499999999999902, -0.279, -0.8, 4480.0, 1912.0, 2.129999999999999, 3.069999999999999, 0.5859999999999991]",85.40259392063393
7063,"[-0.325, 0.307, -0.48799999999999905, -0.268, -0.8, 4481.0, 1904.0, 2.129999999999999, 3.069999999999999, 0.5859999999999991]",115.83803381548125
7064,"[-0.322, 0.307, -0.18099999999999902, -0.269, -0.8, 4483.0, 1914.0, 2.129999999999999, 3.08, 0.5859999999999991]",80.74189737543928
7065,"[-0.325, 0.307, -0.185, -0.271, -0.8, 4482.0, 1913.0, 2.129999999999999, 3.069999999999999, 0.5859999999999991]",83.76403883900778
7066,"[-0.319, 0.307, -0.182, -0.27, -0.8, 4481.0, 1912.0, 2.129999999999999, 2.93, 0.5859999999999991]",553.322564784987
7067,"[-0.324, 0.307, -0.18099999999999902, -0.27, -0.8, 4483.0, 1912.0, 2.14, 3.069999999999999, 0.5859999999999991]",81.3709584653925
7068,"[-0.323, 0.307, -0.17699999999999902, -0.27, -0.8, 4481.0, 1912.0, 2.129999999999999, 3.08, 0.5859999999999991]",81.00388991077256
7069,"[-0.323, 0.307, -0.185, -0.27, -0.8, 4480.0, 1920.0, 2.12, 3.08, 0.5859999999999991]",82.67441118900526
7070,"[-0.325, 0.307, -0.182, -0.27, -0.8, 4481.0, 1912.0, 2.12, 3.08, 0.5859999999999991]",83.21695809404316
7071,"[-0.324, 0.307, -0.17899999999999902, -0.29499999999999904, -0.8, 4481.0, 1912.0, 2.129999999999999, 3.06, 0.5859999999999991]",95.88807667919491
7072,"[-0.323, 0.307, -0.012999999999999, -0.266, -0.8, 4480.0, 1910.0, 2.129999999999999, 3.06, 0.5859999999999991]",116.03843134251815
7073,"[-0.323, 0.307, -0.215, -0.271, -0.8, 4484.0, 1913.0, 2.14, 3.08, 0.5859999999999991]",80.78521266013564
7074,"[-0.324, 0.307, -0.17399999999999902, -0.279, -0.8, 4480.0, 1914.0, 2.14, 3.069999999999999, 0.5859999999999991]",82.08072222796234
7075,"[-0.321, 0.307, -0.17799999999999902, -0.269, -0.8, 4481.0, 1629.0, 2.129999999999999, 3.069999999999999, 0.5859999999999991]",252.669404605393
7076,"[-0.323, 0.307, -0.17799999999999902, -0.27, -0.8, 4481.0, 1914.0, 2.129999999999999, 3.069999999999999, 0.5859999999999991]",84.04241152133318
7077,"[-0.325, 0.307, -0.17899999999999902, -0.271, -0.8, 4481.0, 1970.0, 2.129999999999999, 3.04, 0.5859999999999991]",109.37273525731244
7078,"[-0.325, 0.307, -0.17499999999999902, -0.269, -0.8, 4498.0, 1912.0, 2.129999999999999, 3.069999999999999, 0.5859999999999991]",82.02783458728771
7079,"[-0.325, 0.307, -0.187, -0.216, -0.8, 4484.0, 1913.0, 2.129999999999999, 3.029999999999999, 0.5859999999999991]",123.73521746448026
7080,"[-0.323, 0.307, -0.17899999999999902, -0.271, -0.8, 4481.0, 1912.0, 2.129999999999999, 3.08, 0.5899999999999991]",697.6077136052766
7081,"[-0.324, 0.307, -0.17399999999999902, -0.27, -0.8, 4481.0, 1915.0, 2.129999999999999, 3.08, 0.5859999999999991]",81.01339256188628
7082,"[-0.325, 0.307, -0.17399999999999902, -0.271, -0.8, 4483.0, 1912.0, 2.14, 3.069999999999999, 0.5859999999999991]",81.59427546664534
7083,"[-0.325, 0.307, -0.17499999999999902, -0.269, -0.8, 4472.0, 1912.0, 2.129999999999999, 3.069999999999999, 0.5859999999999991]",86.15440909298432
7084,"[-0.324, 0.307, -0.17499999999999902, -0.27, -0.8, 4483.0, 1912.0, 2.129999999999999, 3.08, 0.5859999999999991]",80.95190390369388
7085,"[-0.32, 0.307, -0.17999999999999902, -0.269, -0.8, 4481.0, 1912.0, 2.129999999999999, 3.069999999999999, 0.5859999999999991]",84.00543111825394
7086,"[-0.321, 0.307, -0.18099999999999902, -0.27, -0.8, 4481.0, 1912.0, 2.129999999999999, 3.08, 0.5849999999999991]",136.6575789015702
7087,"[-0.323, 0.307, -0.17699999999999902, -0.258, -0.8, 4481.0, 1914.0, 2.21, 3.08, 0.5859999999999991]",134.27948203747684
7088,"[-0.323, 0.307, -0.183, -0.27, -0.8, 4483.0, 1913.0, 2.129999999999999, 3.08, 0.5859999999999991]",80.72519702606591
7089,"[-0.324, 0.307, -0.17599999999999902, -0.271, -0.8, 4482.0, 1912.0, 2.129999999999999, 3.08, 0.5859999999999991]",80.99155644797935
7090,"[-0.324, 0.307, -0.196, -0.27, -0.8, 4483.0, 1912.0, 2.129999999999999, 3.08, 0.5859999999999991]",80.58385093121538
7091,"[-0.325, 0.307, -0.17399999999999902, -0.278, -0.8, 4480.0, 1913.0, 2.14, 3.069999999999999, 0.5859999999999991]",82.11266203924995
7092,"[-0.325, 0.307, -0.17799999999999902, -0.271, -0.8, 4483.0, 1912.0, 2.14, 3.069999999999999, 0.5859999999999991]",81.46996146274991
